RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.966754156,71,0,0.402515723,2702.0,6,0,0,0,0.0
0.551811902,40,0,0.023173207,5911.0,4,3,0,0,0.0
0.060039033,45,0,0.710885681,5125.0,10,0,3,0,0.0
0.011607861,59,0,2487.0,,12,0,2,0,0.0
0.066883803,45,0,7567.0,,11,0,5,0,2.0
0.786561792,38,0,0.584773604,7000.0,8,0,2,0,3.0
0.706570496,62,0,5.303312778,13945.0,14,0,2,0,0.0
0.119990401,61,0,0.306894448,1638.0,5,0,0,0,0.0
0.298612818,81,0,0.096545173,20000.0,16,0,0,0,0.0
0.455553435,77,0,0.13549388,5800.0,6,0,0,0,1.0
0.180971882,51,0,0.417349105,13187.0,8,0,3,0,3.0
0.573561239,47,0,4670.0,,9,0,2,0,0.0
0.064015491,48,0,0.205347594,5609.0,4,0,1,0,1.0
0.9999999,31,0,559.0,,8,0,1,0,0.0
0.078254462,58,0,567.0,,12,0,1,0,0.0
0.97915545,57,0,0.314315963,8500.0,7,0,2,1,1.0
0.56618387,56,0,0.281780426,11075.0,10,0,1,0,0.0
0.084985449,39,0,1714.0,,10,0,2,0,0.0
0.41091713,54,0,0.55024372,5333.0,13,0,2,0,1.0
0.022248888,53,0,1573.0,,6,0,2,0,0.0
0.077131038,47,0,0.067787563,3746.0,10,0,0,0,1.0
0.354564544,61,0,0.388245904,6652.0,8,0,2,0,0.0
0.275724143,53,0,1807.0,,9,0,3,0,
0.039990972,63,0,0.047301799,3001.0,15,0,0,0,0.0
0.9999999,24,0,0.055454309,3840.0,1,0,0,0,0.0
0.063077477,29,0,0.660570795,3608.0,7,0,1,0,0.0
0.0,39,0,1923.5,1.0,5,0,2,0,1.0
0.180969397,63,0,0.3310063,5872.0,10,0,2,0,0.0
0.414410573,32,0,1.22840691,520.0,6,0,0,0,0.0
0.10791217,65,0,0.132273707,3711.0,9,0,0,0,0.0
0.004908942,76,0,109.0,,3,0,0,0,
0.9999999,26,0,0.133782733,3856.0,1,0,0,0,2.0
0.117941143,27,0,350.0,,3,0,0,0,0.0
0.000607199,63,0,653.0,,10,0,0,0,
0.048796747,40,0,0.253969686,11083.0,7,0,1,0,0.0
0.0,74,0,0.0,,4,0,0,0,
0.297639809,27,1,0.221818182,2199.0,7,0,0,0,0.0
0.0,57,0,0.285877535,10500.0,13,0,2,1,2.0
0.091645418,76,0,0.327479829,2106.0,3,0,1,0,0.0
0.045381495,39,0,0.284672391,8500.0,10,0,2,0,0.0
0.0068924,53,0,0.498615811,3250.0,14,0,2,0,0.0
0.165808252,51,0,0.278066068,7900.0,13,0,2,0,2.0
0.31268596,62,1,4470.0,,18,0,1,0,2.0
0.041201912,77,0,0.119047619,1553.0,7,0,0,0,0.0
0.036515814,86,0,14.0,,5,0,0,0,0.0
0.372609475,39,1,0.250920568,3801.0,8,0,0,0,0.0
0.976525822,29,0,0.475745178,1710.0,7,0,0,0,2.0
0.047626111,47,0,115.0,,10,0,0,0,0.0
0.015358925,68,0,0.238143013,10963.0,7,0,0,0,1.0
0.141043232,45,0,0.272906081,6100.0,6,0,2,0,2.0
0.011234601,50,0,11.0,,3,0,0,0,0.0
0.0154742,70,0,0.007739631,5038.0,6,0,0,0,0.0
0.222079019,35,0,1657.0,0.0,9,0,1,0,2.0
0.05164025,54,0,0.031692466,13630.0,8,0,0,0,1.0
0.702353176,28,0,0.526745542,6000.0,6,0,1,0,1.0
0.100711408,50,0,0.40120347,7145.0,10,0,2,0,3.0
0.035846781,62,0,0.8243581,4400.0,9,0,1,0,0.0
0.09235524,35,0,594.0,,6,0,1,0,2.0
0.081495187,55,0,0.203920951,12700.0,9,0,2,0,2.0
0.01913867,76,0,0.006727431,4607.0,6,0,0,0,0.0
0.040686402,56,0,0.50624459,8086.0,14,0,4,0,0.0
0.015429629,58,0,2324.0,,5,0,1,0,0.0
0.850299401,50,0,0.355859276,3950.0,5,2,1,0,0.0
0.910022494,36,0,0.139917695,1700.0,2,0,0,0,0.0
0.620579314,47,0,0.939789742,3138.0,2,0,1,0,0.0
1.018981019,22,0,0.112952223,3620.0,2,0,0,0,0.0
0.003115829,58,0,0.455701954,2200.0,3,0,1,0,0.0
0.0,62,0,1827.0,0.0,9,0,2,0,0.0
0.378548796,47,1,0.382566933,27900.0,13,0,0,0,4.0
0.0,47,0,0.192087812,4372.0,2,0,1,0,2.0
0.002071281,62,0,0.0,,7,0,0,0,0.0
0.9999999,52,0,0.096554783,6762.0,1,0,0,0,1.0
0.021122141,53,0,0.492058011,2895.0,5,0,1,0,0.0
0.101232621,47,0,0.27759261,10500.0,10,0,1,0,2.0
0.9999999,37,1,0.153668666,6500.0,7,3,0,0,1.0
0.0,45,0,0.539185414,6800.0,8,0,3,0,0.0
0.14248708,49,1,0.476910933,7600.0,15,0,1,0,2.0
0.010267393,75,0,0.213551791,3600.0,6,0,1,0,0.0
0.078126512,78,0,0.011399088,8333.0,6,0,0,0,0.0
0.712552497,33,0,0.363062352,3800.0,6,0,1,0,1.0
0.042208181,45,0,0.265625,5183.0,13,0,1,0,2.0
0.9999999,46,0,0.474996129,12917.0,5,0,1,0,2.0
0.028113957,61,0,0.031349387,2200.0,12,0,0,0,0.0
0.371066182,47,0,0.392768579,12500.0,13,0,1,0,0.0
0.011294015,68,0,705.0,,12,0,1,0,
0.656204906,52,0,0.568936785,9000.0,9,3,1,0,0.0
0.016518782,42,0,0.294398093,5033.0,11,0,1,0,0.0
0.090210847,75,0,0.550103765,6745.0,5,0,2,0,0.0
0.82160892,76,0,0.40942928,1208.0,2,0,0,0,0.0
0.985364302,44,0,0.407348243,8137.0,12,0,1,0,1.0
0.509101222,59,0,0.84137238,6965.0,16,0,2,0,2.0
0.379554982,23,0,0.011662779,3000.0,3,0,0,0,0.0
0.251580278,40,0,0.426118541,6056.0,9,0,2,0,0.0
0.673823692,32,0,1.436249285,1748.0,8,0,1,0,2.0
0.472021119,30,1,2847.0,,10,0,1,0,
0.9999999,77,0,0.0,435.0,1,0,0,0,0.0
0.0289492,55,0,0.339943343,6000.0,14,0,2,0,0.0
0.293285434,32,0,0.217881489,3813.0,9,0,1,0,0.0
0.233354317,58,0,0.29914308,3850.0,9,0,1,0,1.0
0.048030466,79,0,0.028459623,2810.0,3,0,1,0,0.0
0.259913362,38,0,0.607421875,1023.0,3,0,0,0,1.0
0.003653792,83,0,0.233922026,3000.0,14,0,2,0,0.0
0.011374821,56,0,0.310290475,4440.0,15,0,1,0,2.0
0.0,82,0,0.0,,2,0,0,0,
0.9999999,28,0,0.146953405,5300.0,4,0,0,0,0.0
0.0,46,0,0.348774194,7749.0,11,0,2,0,2.0
0.761465216,41,0,6114.0,,19,0,1,0,2.0
0.391608392,35,0,288.0,0.0,7,0,0,0,0.0
0.035818197,64,0,658.0,,8,0,0,0,0.0
0.03169683,59,0,0.001999556,4500.0,2,0,0,0,0.0
0.30202768,61,0,0.385449136,14115.0,27,0,2,0,1.0
0.771452934,66,0,1.003728182,5900.0,14,0,2,0,0.0
0.096246544,35,0,0.142716535,2031.0,14,0,0,0,0.0
0.020115359,58,0,1383.0,,5,0,1,0,0.0
0.040097995,70,0,0.004999,5000.0,3,0,0,0,0.0
0.755124488,41,2,0.259271203,3100.0,5,0,0,0,1.0
0.611815837,53,0,0.158221595,7084.0,14,0,0,0,0.0
0.108798245,37,0,3617.0,,4,0,2,0,0.0
0.97270273,47,0,1.142548596,4166.0,19,0,5,0,0.0
0.95483583,62,0,0.445849546,6167.0,25,0,0,0,1.0
0.09886447,60,0,0.196474599,12026.0,3,0,1,0,1.0
0.411524651,55,1,0.443592677,8739.0,7,0,2,0,0.0
0.002101568,73,0,0.002561475,5855.0,5,0,0,0,0.0
0.050958771,69,0,0.009557642,11822.0,6,0,0,0,0.0
0.232553489,61,1,0.467896023,4500.0,9,0,1,0,0.0
0.077076917,48,0,0.389270498,11500.0,12,0,4,0,1.0
0.101488925,62,1,981.0,,10,0,1,0,0.0
0.101949911,61,0,0.297175706,4000.0,6,0,1,0,2.0
0.365454282,55,0,0.294150731,5333.0,7,0,1,0,0.0
0.072251918,55,0,0.165279932,7090.0,6,0,1,0,0.0
0.057760116,74,0,0.018663112,5250.0,5,0,0,0,0.0
0.044998044,50,0,0.334480601,6391.0,6,0,1,0,1.0
0.114524135,46,0,1370.0,,5,0,2,0,0.0
0.001192639,43,0,3585.0,,9,0,2,0,
0.014120152,42,0,1.183560122,3600.0,9,0,3,0,2.0
0.098674621,36,0,0.58145434,3547.0,8,0,1,0,2.0
0.9999999,44,0,0.021191523,2500.0,0,0,0,0,0.0
0.0,61,0,0.0,3667.0,6,0,0,0,0.0
1.443890274,60,2,0.452599719,9250.0,22,0,2,0,0.0
0.034662815,25,0,9.0,0.0,2,0,0,0,0.0
0.056953414,63,0,0.261726858,4817.0,12,0,1,0,0.0
0.024694159,59,0,0.224884939,6300.0,9,0,1,0,0.0
0.057544247,42,0,738.5,1.0,4,0,1,0,2.0
0.007436228,70,0,0.693359861,16083.0,14,0,8,0,0.0
0.201102082,49,0,0.382431071,10916.0,12,0,2,0,1.0
0.187219244,49,0,0.289903366,3000.0,6,0,0,0,0.0
0.853229105,52,1,0.796456473,7167.0,21,0,3,0,0.0
0.881665258,64,0,0.376275208,4214.0,12,0,1,0,0.0
0.924780803,52,1,0.62030323,4550.0,10,0,2,0,0.0
6726.0,43,0,2.823035393,1666.0,6,0,2,0,3.0
0.637661133,31,0,0.573531454,7200.0,12,0,2,0,3.0
0.0,41,0,0.371660059,5800.0,8,0,2,0,2.0
0.029399347,54,0,1436.0,,6,0,1,0,2.0
0.00511959,53,0,820.0,,2,0,1,0,0.0
0.022570622,63,0,0.15921659,4339.0,2,0,1,0,0.0
0.001944507,62,0,0.000191791,5213.0,6,0,0,0,0.0
0.063018372,68,0,0.274207369,3500.0,5,0,0,0,0.0
0.20910164,56,0,1799.0,,15,0,2,0,0.0
0.204263268,31,0,875.0,,6,0,0,0,
0.004396358,80,0,0.23319682,4150.0,10,0,2,0,1.0
0.686735949,43,0,0.345257662,10342.0,8,0,2,0,5.0
0.587480982,28,0,2.656205421,700.0,5,0,1,0,0.0
0.015712883,78,0,0.327844752,3400.0,3,0,1,0,0.0
0.546109287,49,1,0.426273788,8144.0,12,0,2,0,0.0
0.773040899,66,0,0.358617259,8041.0,6,0,2,0,0.0
0.119012095,67,0,0.354366603,4167.0,6,0,2,0,0.0
0.0489951,47,0,0.403814317,15100.0,7,0,4,0,5.0
0.048756098,37,0,0.007383479,6500.0,4,0,0,0,0.0
0.9999999,39,0,0.000959923,4166.0,0,0,0,1,3.0
0.0,36,0,0.158388004,3200.0,2,0,0,0,2.0
0.932742307,57,0,0.179158783,6870.0,3,1,1,0,0.0
0.466993347,31,0,0.276649077,7579.0,8,0,0,0,0.0
0.314980314,53,2,0.385652239,6676.0,9,0,1,0,0.0
0.419080654,48,0,0.574872888,6096.0,16,0,2,0,2.0
0.723053227,47,1,4.340182648,875.0,11,1,1,0,4.0
0.119804937,80,0,0.040191962,3333.0,8,0,0,0,0.0
0.001811935,53,0,0.084610028,2871.0,11,0,0,0,1.0
0.051449419,69,0,0.24375347,1800.0,11,0,1,0,0.0
0.104374015,58,0,177.0,,10,0,0,0,1.0
0.0,49,0,0.608462542,6900.0,12,0,2,0,0.0
0.031822088,57,0,64.0,,6,0,0,0,0.0
0.009548342,42,0,0.298290874,3100.0,10,0,1,0,0.0
0.135407518,61,0,0.343653846,5199.0,12,0,1,0,0.0
0.074175922,35,0,0.31415189,2988.0,8,0,1,0,3.0
0.105456034,38,0,0.334915665,9900.0,7,0,2,0,3.0
0.0,48,0,3000.0,,7,0,1,0,0.0
0.000801388,53,0,0.037948103,13333.0,15,0,1,0,0.0
0.555777689,26,0,1.321568627,764.0,4,0,0,0,0.0
0.273674723,45,0,0.302717901,3200.0,8,0,0,0,2.0
0.989000917,42,0,4326.0,0.0,5,0,2,0,3.0
0.215270338,30,0,0.018596281,5000.0,5,0,0,0,0.0
0.010729157,44,0,0.180666037,7416.0,7,0,2,0,3.0
0.9999999,49,0,0.0,3720.0,1,1,0,0,2.0
0.007289282,55,0,0.058540724,3535.0,5,0,0,0,0.0
0.248998289,60,0,4652.0,,15,0,3,0,1.0
0.051198293,73,0,0.497925311,2650.0,6,0,3,0,0.0
0.014420512,39,0,2854.0,,6,0,1,0,0.0
0.156327186,42,0,0.26333929,7833.0,12,0,1,0,0.0
0.625011412,51,0,0.51913065,12100.0,15,0,1,0,1.0
0.0,58,0,0.016126235,5766.0,7,0,0,0,0.0
0.166390025,45,0,0.181381958,5209.0,4,0,0,0,3.0
0.9999999,56,0,0.0,,1,0,0,0,
0.017571909,52,0,689.0,,10,0,1,0,0.0
0.502876144,44,0,1083.0,,9,0,0,0,0.0
0.006227122,58,0,0.170832108,3400.0,10,0,0,0,1.0
0.0,79,0,0.00192431,3117.0,12,0,0,0,0.0
0.9999999,70,0,0.0,11000.0,1,0,0,0,0.0
0.0,66,1,4113.0,,14,0,8,0,0.0
0.013564819,61,0,0.201299919,16000.0,8,0,1,0,0.0
0.352653724,53,0,2459.0,,7,0,1,0,0.0
817.0,75,0,25.0,,6,0,0,0,0.0
0.073886093,54,1,2662.0,,24,1,5,1,3.0
0.32155948,23,0,0.167563413,1300.0,2,0,0,0,0.0
0.294354259,39,0,0.249680248,10945.0,12,0,1,0,2.0
0.0,27,0,0.0,2000.0,2,0,0,0,0.0
0.038480727,30,0,0.095396792,4800.0,12,0,0,0,0.0
0.025544736,68,0,21.0,,5,0,0,0,0.0
0.0,50,0,0.0,,5,0,0,0,0.0
0.33703276,46,0,0.401975263,10833.0,11,0,2,0,3.0
0.9999999,51,0,0.0,,0,2,0,0,0.0
0.045616875,68,0,844.0,,6,0,1,0,0.0
0.530551966,71,0,0.412319921,4025.0,11,0,0,0,1.0
0.950209958,28,0,0.637801832,1200.0,5,0,0,0,0.0
0.0,50,0,0.511171293,1476.0,4,0,0,0,3.0
0.040326547,46,0,1.090316978,2302.0,6,0,2,0,2.0
0.118974736,33,0,0.356095253,6340.0,8,0,2,0,2.0
0.9999999,41,1,0.52892562,4718.0,2,0,2,2,2.0
0.0,51,0,0.0,,1,0,0,0,0.0
0.01981868,59,0,0.519620095,4000.0,10,0,2,0,0.0
0.010149912,62,0,4.5,1.0,5,0,0,0,0.0
0.082117652,68,0,0.026394721,5000.0,6,0,0,0,1.0
0.9999999,54,1,0.06612733,19900.0,8,0,1,0,0.0
0.05946451,44,0,0.048496969,16000.0,14,0,0,0,0.0
0.070245062,39,0,0.019371973,6400.0,8,0,0,0,2.0
0.003739297,42,0,2082.0,,9,0,1,0,0.0
0.831808063,55,2,0.621569317,5683.0,13,0,2,0,1.0
0.45286532,24,0,0.195234435,1300.0,2,0,0,0,0.0
0.085810857,68,0,0.304793643,3900.0,12,0,1,0,0.0
0.021645635,57,0,0.1392485,9500.0,9,0,1,0,0.0
0.49416861,33,0,271.0,,2,0,0,0,0.0
0.721056575,54,3,0.479382916,10500.0,19,0,2,0,1.0
0.823386852,22,2,0.231313131,1979.0,6,0,0,0,0.0
0.87340611,57,1,0.287652077,7150.0,9,0,1,0,0.0
0.038721222,73,0,0.232775484,4600.0,9,0,2,0,0.0
0.749712345,50,2,2856.0,,17,0,2,1,0.0
0.0,32,0,0.835935873,4802.0,7,0,2,0,2.0
0.321528037,65,0,0.183129569,15458.0,7,0,1,0,1.0
0.9999999,25,1,0.399750156,1600.0,2,0,0,0,1.0
0.539059013,46,2,0.309642287,10650.0,14,0,1,0,1.0
0.0,51,0,0.347563701,4473.0,11,0,1,0,0.0
0.735489042,56,1,0.552050229,12900.0,15,0,3,0,0.0
0.290516397,28,0,566.0,,4,0,0,0,0.0
0.229218007,70,0,0.606031285,6200.0,24,0,2,0,1.0
0.9999999,30,0,0.071760086,2800.0,0,2,0,0,0.0
0.0,64,0,6.0,,2,0,0,0,0.0
0.163257537,45,0,2517.0,,13,0,2,0,0.0
0.057390363,36,1,0.1776028,8000.0,9,0,2,0,0.0
0.011524655,48,0,0.164686507,8500.0,4,0,1,0,1.0
0.083118759,75,0,1381.0,,11,0,2,0,0.0
0.479591279,48,3,0.307735743,7083.0,8,0,1,0,1.0
3.240632806,36,0,0.136254019,7463.0,7,0,0,0,0.0
0.15784313,51,0,0.595854579,15100.0,13,0,4,0,2.0
0.099382057,55,0,0.303790564,14667.0,18,0,2,0,0.0
0.052057197,42,0,104.0,,7,0,0,0,0.0
0.113151831,64,0,0.179856115,833.0,4,0,0,0,0.0
0.140765195,47,0,0.311484516,7200.0,20,0,1,0,1.0
0.045975555,66,0,0.248594329,8358.0,5,0,2,0,0.0
0.756634741,58,0,0.324039979,1900.0,8,0,0,0,0.0
0.214826172,57,0,239.0,,5,0,0,0,0.0
0.080922544,32,0,0.019430436,6741.0,8,0,0,0,0.0
0.0,50,0,0.0,,1,0,0,0,0.0
0.015566148,68,0,0.172158365,3914.0,6,0,0,0,0.0
0.102626617,31,0,0.127582989,7500.0,13,0,0,0,0.0
0.003903201,51,1,0.007248188,4000.0,4,0,0,0,2.0
0.164326396,55,1,0.431209401,13700.0,13,0,1,0,2.0
0.413105166,69,1,11902.0,0.0,23,0,3,0,0.0
0.083854529,47,0,1591.0,,8,0,2,0,0.0
0.101010101,66,0,0.147371764,12593.0,5,0,1,0,3.0
0.323267252,51,0,0.102257308,8106.0,4,0,0,0,2.0
0.036219581,50,0,0.792772011,2600.0,8,0,1,0,1.0
0.049295372,64,0,4133.0,,9,0,2,0,0.0
0.300170398,68,0,0.320679321,1000.0,6,0,0,0,1.0
0.108588441,45,0,0.250646766,10049.0,10,0,1,0,1.0
0.969961202,42,0,0.736646986,7282.0,10,0,2,0,1.0
0.0,76,0,0.0,,1,0,0,0,0.0
0.052155649,62,0,167.0,,6,0,0,0,0.0
0.796898993,46,1,0.478902359,10640.0,11,0,2,0,2.0
0.262314163,35,0,1218.0,,6,0,0,0,0.0
0.150722337,61,0,0.25373337,7365.0,17,0,2,0,0.0
0.035718571,75,0,0.002444988,10633.0,4,0,0,0,0.0
0.9999999,28,0,0.024146545,1200.0,1,0,0,0,0.0
0.223059134,49,0,0.412097984,6000.0,15,0,2,1,3.0
0.504037472,47,0,0.375402733,9000.0,12,0,2,0,1.0
0.008556481,76,0,1604.0,,4,0,1,0,0.0
0.681631837,50,0,0.794051374,4437.0,5,0,1,0,0.0
0.356532173,60,0,0.032900834,6473.0,1,0,0,0,0.0
0.137374414,34,0,0.09810273,2160.0,5,0,0,0,1.0
0.11590613,61,0,0.021476393,11500.0,9,0,0,0,0.0
0.134360583,54,0,2452.0,,10,0,1,0,0.0
0.143755514,62,0,0.057929471,15000.0,10,0,0,0,1.0
0.566694937,30,0,662.5,1.0,5,0,0,0,0.0
0.310472886,56,0,6161.0,,17,0,2,0,0.0
0.118171664,53,1,0.525975299,5100.0,12,0,1,0,2.0
0.000499981,49,1,0.368582965,5200.0,7,0,1,0,0.0
0.006642344,45,0,0.000893805,17900.0,6,0,0,0,0.0
0.621662724,47,0,0.276597636,11250.0,11,0,2,0,0.0
0.387970719,48,0,0.30180439,8700.0,10,0,3,0,2.0
0.126419541,69,0,0.021191523,2500.0,4,0,0,0,0.0
0.357014951,60,0,0.673319456,8166.0,22,0,2,1,0.0
0.711978425,55,0,0.312142821,19772.0,14,0,2,0,1.0
0.020933977,50,0,0.05809802,3080.0,9,0,1,0,0.0
0.856215645,52,0,0.648848327,2300.0,2,0,0,0,0.0
0.980073452,51,0,0.403186699,8660.0,9,0,1,0,2.0
0.0,42,0,0.310228348,7400.0,10,0,2,0,0.0
0.799753922,82,0,0.548225887,2000.0,7,0,1,0,0.0
0.0,35,0,0.212454212,7916.0,4,0,1,0,0.0
0.013874133,74,0,6.0,,3,0,0,0,0.0
0.876337786,41,2,0.493466652,8800.0,11,1,4,0,2.0
0.001249938,39,0,0.649881983,5083.0,8,0,2,0,0.0
0.0,41,1,0.127274909,25000.0,2,0,1,0,3.0
0.9999999,49,1,0.276734694,1224.0,6,0,0,0,0.0
0.0,58,0,1113.0,,4,0,1,0,0.0
0.855617028,56,0,0.314846255,5300.0,6,0,0,0,0.0
0.0,85,0,0.0,,4,0,0,0,0.0
0.011114651,76,0,0.430702918,3015.0,9,0,1,0,0.0
0.529778809,34,0,0.489627593,4000.0,3,0,1,0,0.0
0.9999999,31,2,0.086819258,3800.0,1,2,0,0,0.0
0.066454077,62,1,0.346516469,8166.0,17,0,2,0,1.0
0.022246964,69,0,0.187394295,8868.0,10,0,1,0,0.0
0.00489631,71,0,0.007312614,1640.0,9,0,0,0,0.0
1.092095569,49,1,0.680940052,5020.0,5,0,2,0,2.0
0.007727022,29,0,0.164484647,4200.0,13,0,0,0,0.0
0.587382602,71,0,1.248636859,916.0,4,0,0,0,0.0
0.266308862,31,0,0.174353206,3555.0,4,0,0,0,2.0
0.780243951,49,0,3727.0,,5,0,2,0,2.0
0.077166335,31,0,0.525882756,5833.0,11,0,2,0,0.0
0.325084364,70,0,0.497762118,10500.0,14,0,2,0,0.0
0.138147169,43,0,0.353087064,7660.0,7,0,2,0,0.0
0.995300117,57,0,0.230213918,18838.0,9,0,1,0,0.0
0.161754202,53,0,0.037393558,2700.0,5,0,0,0,0.0
0.947242206,44,0,0.096104635,3516.0,6,0,0,0,3.0
0.024670782,78,0,392.0,,6,0,1,0,
0.057611726,61,0,0.012676393,8361.0,8,0,0,0,0.0
1.005330686,52,2,0.357134455,8500.0,14,0,2,0,0.0
0.310173639,61,0,0.516564057,3410.0,6,0,1,0,0.0
0.041843515,34,0,0.009331778,6000.0,4,0,0,0,0.0
0.304213628,41,0,0.416446684,12500.0,19,0,2,0,3.0
0.496516139,53,0,0.543024698,8866.0,13,0,2,0,0.0
0.160689048,42,0,0.270363951,7500.0,11,0,1,0,1.0
0.001241337,78,0,4.0,,4,0,0,0,0.0
0.036117321,51,0,0.094484253,6000.0,13,0,0,0,0.0
0.214029463,60,0,0.427225534,5200.0,8,0,1,0,0.0
0.197902639,37,0,452.0,,3,0,0,0,
0.543902966,37,0,0.825834833,5000.0,11,0,1,0,0.0
0.060460263,41,1,0.175111678,7834.0,7,1,1,0,2.0
0.019756164,50,0,0.260942023,11400.0,10,0,1,0,2.0
0.0,80,0,0.001332445,1500.0,6,0,0,0,0.0
0.072658547,64,0,0.134736698,14583.0,9,0,1,0,0.0
0.44035244,48,0,0.422555464,4867.0,15,0,0,0,3.0
0.068427257,58,0,0.530377668,7916.0,12,0,1,0,2.0
0.0,47,0,0.402120226,8300.0,9,0,2,0,2.0
0.010777179,55,0,0.973005399,5000.0,7,0,2,0,0.0
0.16069133,37,0,2565.0,,5,0,2,0,0.0
0.003476313,65,0,0.24215157,5000.0,16,0,1,0,0.0
0.710578842,26,0,0.834355828,651.0,3,0,0,0,0.0
0.871791628,55,1,0.141268699,12500.0,14,0,0,0,0.0
0.169441528,67,0,0.320935813,5000.0,7,0,0,0,0.0
0.008038563,88,0,0.00959808,1666.0,10,0,0,0,0.0
0.997154375,39,0,1.652898068,1500.0,9,1,1,0,3.0
0.008719302,35,3,0.032468678,17000.0,4,0,0,2,2.0
0.782983624,54,0,0.734455011,2733.0,5,0,2,0,3.0
0.022945748,52,1,4206.0,,8,0,2,0,0.0
0.305305599,77,1,0.073185363,5000.0,7,0,0,0,1.0
0.206684993,42,0,0.591147073,2100.0,9,0,2,0,3.0
0.020767034,75,0,0.004775363,10260.0,8,0,0,0,0.0
0.163263956,59,0,0.327556326,7500.0,5,0,1,0,0.0
0.194106342,26,1,0.136348792,6123.0,4,0,0,0,0.0
0.952655667,48,1,0.693251534,2770.0,5,0,1,0,1.0
0.036104635,61,0,0.14902294,5884.0,13,0,1,0,0.0
0.047689343,57,0,3427.0,0.0,13,0,1,0,1.0
0.068912918,29,2,65.0,0.0,5,0,0,0,0.0
0.029209013,51,0,0.099083989,7750.0,4,0,1,0,0.0
0.720403461,54,2,0.600428266,4669.0,14,0,2,0,0.0
0.013805856,44,0,767.0,,12,0,1,0,0.0
0.918993866,58,0,0.438731791,3500.0,5,0,1,0,2.0
1.061176257,61,0,0.249222568,2250.0,3,0,0,0,2.0
0.206349938,47,0,0.341232227,632.0,11,0,0,0,2.0
0.101030801,70,0,0.290336405,4666.0,6,0,2,0,0.0
0.057384733,49,0,0.044603948,3900.0,6,0,0,0,0.0
0.001199931,62,0,0.11565921,2100.0,4,1,0,0,1.0
0.14162956,62,0,445.0,,6,0,0,0,0.0
0.023970037,60,0,0.075539568,833.0,7,0,0,0,0.0
0.016870058,64,0,0.115634598,14000.0,6,0,1,0,1.0
0.917739925,64,0,0.842792014,6360.0,20,0,1,0,0.0
0.038444209,63,0,78.0,,4,0,0,0,0.0
0.38879028,61,0,0.696121551,2500.0,6,0,1,0,1.0
0.226377362,61,0,0.690440739,20147.0,14,0,9,0,0.0
0.05795862,46,0,0.382934201,4300.0,10,0,1,0,1.0
0.145933474,31,0,0.063466821,6916.0,4,0,0,0,0.0
0.167489126,34,0,0.5560428,5700.0,16,0,2,0,2.0
0.005472089,50,0,4910.0,,7,0,2,0,
0.342052117,74,0,0.434113177,5000.0,11,0,1,0,0.0
0.0,52,0,1997.0,,7,0,1,0,0.0
0.001086393,69,0,1769.0,,7,0,1,0,0.0
0.027806559,37,0,0.421596401,6000.0,6,0,2,0,4.0
0.407036257,40,0,0.324194324,6236.0,7,0,1,0,3.0
0.070793228,67,0,0.321772813,11100.0,15,0,1,0,1.0
0.042247888,59,0,0.294095454,5300.0,5,0,2,0,0.0
0.111327624,32,0,0.37043826,6000.0,11,0,1,0,1.0
0.059979655,64,0,0.216111984,7000.0,10,0,1,0,0.0
0.022655638,72,0,41.0,,5,0,0,0,0.0
0.308534348,57,0,0.74948123,5300.0,11,0,3,0,2.0
0.015492254,26,0,16.5,1.0,3,0,0,0,0.0
0.596042618,51,0,0.509932904,7600.0,8,0,2,0,2.0
0.05608208,61,0,0.214990138,6083.0,3,0,1,0,0.0
0.018190505,82,0,0.061364173,4236.0,6,0,0,0,0.0
0.0,51,0,0.22101735,5071.0,7,0,0,0,0.0
0.037749476,83,0,0.052975144,3982.0,15,0,0,0,0.0
0.121546059,38,0,981.0,,7,0,1,0,0.0
0.028154382,41,0,0.715010714,8866.0,10,0,6,0,3.0
0.081928278,50,1,0.21115771,10252.0,12,0,1,0,0.0
0.0,49,0,7810.0,,10,0,4,0,3.0
0.0,60,0,0.0,,1,0,0,0,0.0
0.011434285,80,0,0.001825769,3833.0,2,0,0,0,0.0
0.038337914,49,0,0.342582177,8000.0,12,0,1,0,0.0
0.321278956,53,0,0.730412652,5500.0,16,0,2,0,4.0
0.059944866,51,0,0.320585726,7033.0,13,0,1,0,0.0
0.091339644,51,0,0.113528855,12683.0,15,0,1,0,0.0
0.771030608,68,0,0.175410995,75000.0,15,0,2,0,2.0
0.072334886,41,0,0.216298594,18700.0,9,0,3,0,3.0
0.428521814,66,0,1.036183502,4642.0,18,0,3,0,0.0
0.021837213,57,0,0.2637033,3666.0,25,0,1,0,1.0
0.047977703,61,0,0.179613646,2432.0,9,0,0,0,2.0
0.182467868,67,0,0.205758848,5000.0,5,0,1,0,0.0
0.026899309,35,1,0.174825175,2430.0,7,0,0,0,1.0
0.0,42,0,0.25805316,5680.0,10,0,2,0,0.0
0.606277047,59,0,0.255918051,11616.0,13,1,1,0,1.0
0.006918692,75,0,0.208891725,4700.0,7,0,1,0,0.0
0.001262095,54,1,1915.0,,12,0,2,0,0.0
